departure_hour,day_of_week,month,origin_airport,destination_airport,route_distance_km,weather_score,crew_duty_hours,historical_delay_rate,aircraft_age,gate_turnaround_mins,aircraft_type,delay_label,delay_probability,origin_encoded,destination_encoded,aircraft_encoded,is_peak_hour,is_monsoon,is_fog_season,is_peak_day,crew_risk,tight_turnaround,aging_aircraft,weather_monsoon,risk_score
0,0,4,MAA,BOM,1005,2,11.4,0.2760289037723086,10,66,A321,1,0.7104,5,0,2,0,0,0,0,1,0,0,0,0.746610116320308
23,3,9,BOM,MAA,980,1,12.3,0.3666090125040078,12,78,B777,1,0.6966,0,5,4,0,1,0,0,1,0,0,1,0.5283131543764027
22,5,1,DEL,GOI,1947,0,1.5,0.3423708269091033,4,51,B777,0,0.1869,1,7,4,0,0,1,0,0,0,0,0,0.19982978941818613
14,0,2,BLR,DEL,1720,0,8.7,0.4030599418440763,14,81,B737,0,0.3112,2,1,1,0,0,1,0,0,0,0,0,0.2210709796454267
5,5,2,AMD,DEL,925,2,3.3,0.2010288287756525,16,59,B737,1,0.6304,6,1,1,0,0,1,0,0,0,0,0,0.6503600900714783
15,1,1,AMD,DEL,861,0,4.2,0.23015865143513664,10,61,B777,0,0.0921,6,1,4,0,0,1,0,0,0,0,0,0.16055552800229783
8,4,1,GOI,DEL,1928,0,6.6,0.3322449459700109,6,85,ATR72,0,0.2829,7,1,3,1,0,1,1,0,0,0,0,0.2662857310895038
19,3,10,GOI,DEL,1871,0,3.6,0.3205709528882353,17,82,A321,0,0.3782,7,1,2,1,0,0,0,0,0,0,0,0.11219983351088234
22,4,7,BOM,BLR,894,0,3.1,0.26216086960262386,18,62,A321,0,0.3049,0,2,2,0,1,0,1,0,0,0,0,0.16175630436091837
5,2,9,GOI,DEL,1884,2,12.8,0.3440025048215213,9,69,ATR72,1,0.8376,7,1,3,0,1,0,0,1,0,0,2,0.7704008766875324
23,5,3,DEL,BLR,1760,2,8.7,0.40482164665579046,19,71,B737,1,0.8119,1,2,1,0,0,0,0,0,0,1,0,0.6416875763295267
15,0,5,BOM,MAA,1018,1,9.9,0.34865315770706085,8,25,ATR72,1,0.5895,0,5,3,0,0,0,0,0,1,0,0,0.47202860519747125
5,2,9,BLR,HYD,533,2,4.5,0.16803131104355287,17,33,B737,1,0.7372,2,3,1,0,1,0,0,0,0,0,2,0.5588109588652435
10,6,1,BOM,PNQ,168,0,11.8,0.13263260649928335,4,43,A321,0,0.4231,0,8,2,0,0,1,1,1,0,0,0,0.34642141227474915
14,4,4,AMD,DEL,929,0,13.1,0.18503160691229972,20,89,A321,0,0.374,6,1,2,0,0,0,1,1,0,1,0,0.2847610624193049
21,2,7,CCU,DEL,1343,0,12.3,0.3905942387479824,8,23,B777,1,0.6062,4,1,4,0,1,0,0,1,1,0,0,0.3867079835617938
22,1,6,BLR,DEL,1780,0,12.6,0.4074512405186343,20,23,B737,1,0.713,2,1,1,0,1,0,0,1,1,1,0,0.39260793418152196
21,2,12,DEL,CCU,1320,0,3.8,0.4633578134274974,17,68,A320,0,0.2853,1,4,0,0,0,1,0,0,0,0,0,0.2421752346996241
7,0,8,BOM,DEL,1116,1,2.6,0.3405922454575441,3,28,A321,1,0.7362,0,1,2,1,1,0,0,0,1,0,1,0.4692072859101404
4,3,9,BLR,BOM,829,0,5.0,0.2887867988732697,20,36,ATR72,0,0.3855,2,0,3,0,1,0,0,0,0,1,0,0.10107537960564439
14,1,3,DEL,BLR,1788,1,9.1,0.43200805179129403,1,62,B737,0,0.4728,1,2,1,0,0,0,0,0,0,0,0,0.4012028181269529
12,0,5,BOM,BLR,804,0,13.5,0.32334193116272164,2,30,B737,0,0.3993,0,2,1,0,0,0,0,1,0,0,0,0.26316967590695256
12,6,1,PNQ,BOM,162,0,13.6,0.12490217288278949,2,35,A321,0,0.42,8,0,2,0,0,1,1,1,0,0,0,0.34371576050897634
6,4,3,BOM,BLR,869,3,8.1,0.29558644141148926,19,42,B777,1,0.9882,0,2,4,0,0,0,1,0,0,1,0,0.9234552544940213
7,1,2,DEL,BLR,1710,3,2.0,0.37947918036050604,8,76,B777,1,0.9018,1,2,4,1,0,1,0,0,0,0,0,0.962817713126177
11,6,6,BLR,DEL,1736,0,7.0,0.4376075082105205,16,64,B777,0,0.425,2,1,4,0,1,0,1,0,0,0,0,0.22316262787368218
7,3,8,DEL,AMD,881,3,1.5,0.20692838176350695,10,28,A320,1,1.0,1,6,0,1,1,0,0,0,1,0,3,0.9224249336172274
9,1,6,BOM,DEL,1155,0,13.5,0.42852471174474716,7,69,A320,1,0.6214,0,1,0,1,1,0,0,1,0,0,0,0.2999836491106615
22,3,7,AMD,DEL,923,0,4.9,0.23703322636657936,5,74,A321,0,0.1948,6,1,2,0,1,0,0,0,0,0,0,0.08296162922830277
19,2,7,BOM,DEL,1167,0,4.1,0.35554600289634947,8,40,A320,1,0.4622,0,1,0,1,1,0,0,0,0,0,0,0.1244411010137223
13,6,11,BLR,DEL,1716,0,14.0,0.3935384261815805,10,73,B777,0,0.4074,2,1,4,0,0,1,1,1,0,0,0,0.4377384491635532
19,4,2,HYD,BOM,589,3,11.0,0.27800100176065146,10,61,B777,1,1.0,3,0,4,1,0,1,1,1,0,0,0,1.147300350616228
2,6,3,BOM,PNQ,81,0,12.0,0.10877906257188424,15,39,B777,0,0.4635,0,8,4,0,0,0,1,1,0,0,0,0.2580726719001595
18,1,9,BLR,BOM,797,0,7.5,0.3223124030833061,17,22,A320,1,0.6289,2,0,0,1,1,0,0,0,1,0,0,0.21280934107915714
23,4,6,DEL,GOI,1929,0,4.0,0.30763171546749785,7,53,A321,0,0.2231,1,7,2,0,1,0,1,0,0,0,0,0.17767110041362424
14,4,7,MAA,BOM,1028,0,9.9,0.31349055375835566,7,28,A320,1,0.4754,5,0,0,0,1,0,1,0,1,0,0,0.2797216938154245
9,1,7,BLR,BOM,887,3,12.5,0.2963525909099442,11,71,ATR72,1,1.0,2,0,3,1,1,0,0,1,0,0,3,1.0037234068184804
16,0,2,GOI,DEL,1918,3,5.3,0.32398995095833555,1,46,A321,1,0.7296,7,1,2,0,0,1,0,0,0,0,0,0.9433964828354174
8,2,1,BLR,BOM,805,1,10.2,0.270174427675252,14,89,A321,1,0.7081,2,0,2,1,0,1,0,1,0,0,0,0.5745610496863381
10,1,4,BLR,HYD,541,2,7.3,0.1899318969616129,1,40,B737,1,0.546,2,3,1,0,0,0,0,0,0,0,0,0.5664761639365645
15,1,10,BOM,BLR,823,3,5.6,0.24123107290723006,11,21,A321,1,0.8965,0,2,2,0,0,0,0,0,1,0,0,0.9344308755175305
6,6,3,DEL,BLR,1708,0,2.2,0.39138570329848693,8,47,A321,0,0.2066,1,2,2,0,0,0,1,0,0,0,0,0.2069849961544704
13,1,1,DEL,CCU,1275,0,14.0,0.42983531074815595,14,37,ATR72,1,0.4919,1,4,3,0,0,1,0,1,0,0,0,0.38044235876185456
4,3,4,HYD,BLR,464,0,10.9,0.14485652315601166,7,75,B777,0,0.2579,3,2,4,0,0,0,0,1,0,0,0,0.20069978310460407
20,1,6,BLR,HYD,482,1,10.2,0.18796133947698027,4,56,ATR72,1,0.7252,2,3,3,1,1,0,0,1,0,0,1,0.4657864688169431
21,1,3,AMD,DEL,904,0,2.7,0.23111908211924004,2,44,B777,0,0.1624,6,1,4,0,0,0,0,0,0,0,0,0.080891678741734
22,5,3,DEL,CCU,1272,0,1.8,0.4077293038514085,4,40,B777,0,0.2831,1,4,4,0,0,0,0,0,0,0,0,0.14270525634799297
0,1,9,MAA,BOM,986,0,4.3,0.2803839307486676,5,65,A321,0,0.2122,5,0,2,0,1,0,0,0,0,0,0,0.09813437576203364
8,1,12,BOM,BLR,828,0,6.4,0.31075699390082245,2,67,ATR72,0,0.2743,0,2,3,1,0,1,0,0,0,0,0,0.18876494786528786
7,2,10,BLR,BOM,827,0,5.2,0.2951726917291146,19,70,A320,0,0.3681,2,0,0,1,0,0,0,0,0,1,0,0.1033104421051901
2,1,11,BOM,MAA,1035,3,10.7,0.27477652091497634,12,63,B777,1,0.9599,0,5,4,0,0,1,0,1,0,0,0,1.0761717823202417
16,6,3,BOM,DEL,1152,3,7.7,0.3410913228226797,3,58,B737,1,0.7864,0,1,1,0,0,0,1,0,0,0,0,0.9393819629879379
3,6,10,BLR,DEL,1767,2,12.3,0.37976056794644086,18,36,B737,1,0.9719,2,1,1,0,0,0,1,1,0,0,0,0.8529161987812544
12,2,11,HYD,BOM,620,3,13.9,0.2755502951531813,8,74,B777,1,0.9102,3,0,4,0,0,1,0,1,0,0,0,1.0764426033036134
18,3,8,HYD,BOM,647,0,9.4,0.3006987948255525,10,40,A320,1,0.5403,3,0,0,1,1,0,0,0,0,0,0,0.10524457818894337
20,5,7,BLR,HYD,495,0,3.4,0.19804702621773712,3,24,B737,0,0.5292,2,3,1,1,1,0,0,0,1,0,0,0.169316459176208
4,1,4,BOM,PNQ,93,0,11.9,0.18454479383331956,1,88,B737,0,0.3238,0,8,1,0,0,0,0,1,0,0,0,0.21459067784166186
15,6,10,GOI,DEL,1885,1,12.0,0.36058176627498906,8,63,B777,1,0.5942,7,1,4,0,0,0,1,1,0,0,0,0.5962036181962462
6,1,1,BLR,DEL,1726,1,1.4,0.40674344714242644,8,77,A321,0,0.3627,2,1,2,0,0,1,0,0,0,0,0,0.4723602064998493
20,2,9,HYD,BOM,620,0,7.2,0.2847923868559399,17,87,A320,0,0.4639,3,0,0,1,1,0,0,0,0,0,0,0.09967733539957896
12,6,9,BLR,DEL,1744,1,4.6,0.35854538181570034,19,89,ATR72,1,0.5934,2,1,3,0,1,0,1,0,0,1,1,0.4454908836354951
3,4,6,BOM,BLR,864,1,13.3,0.28415073863404433,21,64,B777,1,0.7137,0,2,4,0,1,0,1,1,0,1,1,0.5694527585219156
22,6,2,DEL,GOI,1877,0,1.1,0.3970569278157637,6,84,A321,0,0.2088,1,7,2,0,0,1,1,0,0,0,0,0.2889699247355173
7,6,5,PNQ,BOM,111,1,2.3,0.18653154257189733,9,82,A320,1,0.5246,8,0,0,1,0,0,1,0,0,0,0,0.3852860399001641
16,0,9,AMD,DEL,890,3,6.5,0.26273665840371063,14,53,A321,1,0.8551,6,1,2,0,1,0,0,0,0,0,3,0.8419578304412987
11,5,10,BOM,DEL,1115,1,4.9,0.35213308126277176,6,47,A321,0,0.3909,0,1,2,0,0,0,0,0,0,0,0,0.3732465784419701
4,4,10,HYD,BLR,538,3,1.9,0.22746284567160904,19,57,A321,1,0.791,3,2,2,0,0,0,1,0,0,1,0,0.8996119959850633
0,1,10,PNQ,BOM,130,0,7.8,0.1649760088316526,11,46,B777,0,0.166,8,0,4,0,0,0,0,0,0,0,0,0.057741603091078404
17,3,2,PNQ,BOM,101,0,3.0,0.1756202690357203,9,59,ATR72,0,0.2702,8,0,3,1,0,1,0,0,0,0,0,0.1414670941625021
6,2,11,BLR,BOM,852,0,10.6,0.33379992223757426,5,79,A321,0,0.3335,2,0,2,0,0,1,0,1,0,0,0,0.346829972783151
19,3,7,BOM,BLR,841,3,11.8,0.30616621162936986,16,77,A321,1,1.0,0,2,2,1,1,0,0,1,0,0,3,1.0071581740702793
18,5,11,DEL,AMD,891,1,11.5,0.2322392527517827,12,51,A320,1,0.7429,1,6,0,1,0,1,0,1,0,0,0,0.5612837384631238
9,1,4,DEL,AMD,925,1,5.9,0.22089796397081918,9,58,A321,0,0.4384,1,6,2,1,0,0,0,0,0,0,0,0.32731428738978674
10,0,10,BOM,DEL,1171,0,9.4,0.3538319152199433,19,36,A321,0,0.4115,0,1,2,0,0,0,0,0,0,1,0,0.12384117032698014
22,0,11,HYD,BLR,523,0,9.2,0.22462209705984745,14,38,B737,0,0.3098,3,2,1,0,0,1,0,0,0,0,0,0.1586177339709466
9,6,6,BOM,BLR,838,0,5.8,0.3207100361449826,19,54,ATR72,0,0.5283,0,2,3,1,1,0,1,0,0,1,0,0.18224851265074393
10,6,6,BLR,HYD,462,0,7.0,0.2118877551136712,19,25,A320,0,0.4848,2,3,0,0,1,0,1,0,1,1,0,0.24416071428978492
7,1,5,GOI,DEL,1887,0,13.8,0.3559732135733947,4,20,A320,1,0.6424,7,1,0,1,0,0,0,1,1,0,0,0.37459062475068816
15,0,3,DEL,BLR,1742,0,8.8,0.46596024446316753,9,45,A321,0,0.2864,1,2,2,0,0,0,0,0,0,0,0,0.16308608556210863
4,3,2,PNQ,BOM,126,2,2.7,0.09513735043386443,14,77,B777,1,0.5381,8,0,4,0,0,1,0,0,0,0,0,0.6132980726518525
3,5,1,AMD,DEL,872,0,11.5,0.20231948714710368,15,24,A320,1,0.5309,6,1,0,0,0,1,0,1,1,0,0,0.4008118205014863
16,3,9,BOM,HYD,597,0,3.6,0.2895666799902525,20,33,A321,0,0.3858,0,3,2,0,1,0,0,0,0,1,0,0.10134833799658836
6,4,3,HYD,BOM,570,2,5.0,0.26743051602887974,5,71,A321,0,0.507,3,0,2,0,0,0,1,0,0,0,0,0.663600680610108
19,0,11,GOI,DEL,1854,0,5.7,0.34069996926457935,7,85,A320,0,0.2863,7,1,0,1,0,1,0,0,0,0,0,0.19924498924260275
14,2,3,DEL,BLR,1702,2,7.6,0.3791529992084099,6,44,A321,1,0.6217,1,2,2,0,0,0,0,0,0,0,0,0.6327035497229434
9,4,7,BOM,PNQ,84,1,6.6,0.15524220133524924,2,20,B737,1,0.7121,0,8,1,1,1,0,1,0,1,0,1,0.47433477046733724
18,3,6,HYD,BOM,626,3,1.4,0.2291650579745412,1,42,A321,1,1.0,3,0,2,1,1,0,0,0,0,0,3,0.8302077702910894
16,2,5,DEL,BOM,1158,0,1.9,0.37532092689057406,11,26,B777,0,0.3501,1,0,4,0,0,0,0,0,1,0,0,0.2313623244117009
20,6,7,DEL,BOM,1187,0,2.2,0.3744443156177144,10,35,B737,0,0.5198,1,0,1,1,1,0,1,0,0,0,0,0.20105551046620004
3,2,6,PNQ,BOM,104,2,1.8,0.11496089518798111,11,55,B737,1,0.646,8,0,1,0,1,0,0,0,0,0,2,0.5402363133157934
8,3,1,HYD,BOM,611,2,14.0,0.263478192791669,17,70,A320,1,0.9554,3,0,0,1,0,1,0,1,0,0,0,0.8222173674770841
22,0,6,BLR,BOM,808,0,6.9,0.29936103041322143,9,64,A321,0,0.2197,2,0,2,0,1,0,0,0,0,0,0,0.10477636064462749
7,6,11,BLR,HYD,462,1,12.9,0.16505600976331616,12,39,A320,1,0.786,2,3,0,1,0,1,1,1,0,0,0,0.6077696034171607
14,6,9,PNQ,BOM,147,2,4.3,0.11442216789922602,9,88,ATR72,1,0.6458,8,0,3,0,1,0,1,0,0,0,2,0.610047758764729
8,2,10,BOM,DEL,1100,0,13.1,0.3622452154125105,16,72,ATR72,1,0.5949,0,1,3,1,0,0,0,1,0,0,0,0.2767858253943787
1,2,6,CCU,DEL,1312,0,12.9,0.44673094143866565,12,33,ATR72,1,0.5987,4,1,3,0,1,0,0,1,0,0,0,0.30635582950353296
13,2,2,BOM,BLR,869,0,3.1,0.3035973201052071,18,39,A320,0,0.2914,0,2,0,0,0,1,0,0,0,0,0,0.1862590620368225
18,1,3,DEL,BLR,1773,1,5.3,0.44020144195069383,3,35,ATR72,1,0.5961,1,2,3,1,0,0,0,0,0,0,0,0.40407050468274286
12,5,10,BLR,DEL,1744,0,4.8,0.4101102248549235,11,83,A321,0,0.264,2,1,2,0,0,0,0,0,0,0,0,0.1435385786992232
6,6,5,BOM,HYD,609,0,5.4,0.21687502042230772,21,85,B737,0,0.2368,0,3,1,0,0,0,1,0,0,1,0,0.1459062571478077
1,2,1,DEL,GOI,1899,2,7.0,0.358238261273337,18,55,A320,1,0.6433,1,7,0,0,0,1,0,0,0,0,0,0.7053833914456679
10,1,3,HYD,BLR,491,0,8.3,0.16448323381282093,12,27,B737,0,0.3658,3,2,1,0,0,0,0,0,1,0,0,0.15756913183448734
2,3,6,BOM,DEL,1188,0,8.0,0.3490033998893463,19,89,B777,0,0.3396,0,1,4,0,1,0,0,0,0,1,0,0.1221511899612712
19,4,4,BOM,MAA,973,0,9.2,0.2744765085383116,20,30,A321,1,0.5298,0,5,2,1,0,0,1,0,0,1,0,0.16606677798840908
1,3,4,DEL,CCU,1255,0,1.2,0.42662354075241843,17,66,B777,0,0.2706,1,4,4,0,0,0,0,0,0,0,0,0.14931823926334645
10,3,5,HYD,BOM,571,0,6.2,0.25246228910498725,12,40,A320,0,0.221,3,0,0,0,0,0,0,0,0,0,0,0.08836180118674553
10,2,2,CCU,DEL,1307,0,12.0,0.4632728756418908,10,32,A320,0,0.4553,4,1,0,0,0,1,0,1,0,0,0,0.3921455064746618
1,0,1,DEL,BLR,1709,2,10.8,0.44732524344643043,1,61,B737,1,0.7789,1,2,1,0,0,1,0,1,0,0,0,0.8865638352062506
5,1,11,BLR,BOM,892,2,5.3,0.2977032606981884,14,73,A320,1,0.5691,2,0,0,0,0,1,0,0,0,0,0,0.6841961412443659
10,3,1,DEL,BLR,1695,0,6.9,0.4508161152568603,3,38,B737,0,0.2503,1,2,1,0,0,1,0,0,0,0,0,0.23778564033990107
15,2,6,BOM,HYD,578,0,5.6,0.2150768973557271,15,25,ATR72,0,0.386,0,3,3,0,1,0,0,0,1,0,0,0.1752769140745045
3,4,6,PNQ,BOM,129,2,6.9,0.10908914654154946,17,75,B737,1,0.6936,8,0,1,0,1,0,1,0,0,0,2,0.6081812012895422
3,6,8,BOM,HYD,655,0,11.2,0.2470674576666411,20,70,A321,1,0.5488,0,3,2,0,1,0,1,1,0,1,0,0.30647361018332436
7,1,3,DEL,AMD,935,0,8.5,0.19605775627391878,13,31,B737,0,0.4484,1,6,1,1,0,0,0,0,0,0,0,0.06862021469587157
20,2,9,BOM,PNQ,164,0,6.8,0.15488890634957372,15,35,B737,0,0.482,0,8,1,1,1,0,0,0,0,0,0,0.0542111172223508
14,1,11,MAA,BOM,988,0,3.3,0.3199224574530841,10,73,B777,0,0.128,5,0,4,0,0,1,0,0,0,0,0,0.19197286010857945
3,4,9,BLR,BOM,835,0,1.7,0.27753253038807485,5,26,A321,0,0.361,2,0,2,0,1,0,1,0,1,0,0,0.2671363856358262
21,2,6,GOI,DEL,1876,0,2.5,0.3661085481512285,7,42,A321,0,0.3164,7,1,2,0,1,0,0,0,0,0,0,0.12813799185292998
2,1,10,HYD,BLR,522,2,6.4,0.15553704874218477,14,55,ATR72,1,0.5122,3,2,3,0,0,0,0,0,0,0,0,0.5544379670597647
17,2,11,BOM,DEL,1146,0,3.9,0.37941532235980957,21,69,B777,0,0.4018,0,1,4,1,0,1,0,0,0,1,0,0.21279536282593337
18,3,8,CCU,DEL,1269,0,4.6,0.4445502221838532,18,51,ATR72,1,0.5278,4,1,3,1,1,0,0,0,0,0,0,0.15559257776434862
20,3,8,CCU,DEL,1281,3,13.6,0.4092599514145623,18,83,A320,1,1.0,4,1,0,1,1,0,0,1,0,0,3,1.0432409829950968
6,5,10,DEL,AMD,896,0,2.6,0.2172027395685146,20,69,A320,0,0.2369,1,6,0,0,0,0,0,0,0,1,0,0.07602095884898011
1,1,8,HYD,BLR,489,0,11.2,0.19554237534221072,12,50,ATR72,0,0.4282,3,2,3,0,1,0,0,1,0,0,0,0.21843983136977374
4,2,9,BLR,DEL,1789,3,11.2,0.36726001186510937,10,26,B737,1,1.0,2,1,1,0,1,0,0,1,1,0,3,1.1285410041527884
8,4,6,HYD,BOM,627,0,5.3,0.2903638035401015,13,59,A320,0,0.4161,3,0,0,1,1,0,1,0,0,0,0,0.1716273312390355
14,1,11,HYD,BOM,621,0,13.5,0.22810407963445972,17,78,ATR72,0,0.3912,3,0,3,0,0,1,0,1,0,0,0,0.3098364278720609
9,2,12,AMD,DEL,928,0,7.1,0.1932291176369123,14,54,A320,0,0.2773,6,1,0,1,0,1,0,0,0,0,0,0.1476301911729193
4,5,2,DEL,BLR,1754,0,11.6,0.3980508074725505,15,48,B777,0,0.4592,1,2,4,0,0,1,0,1,0,0,0,0.36931778261539266
22,6,4,DEL,GOI,1852,3,10.6,0.33337044735597465,15,86,A321,1,1.0,1,7,2,0,0,0,1,1,0,0,0,1.086679656574591
23,5,5,DEL,AMD,861,0,1.1,0.2267617043897635,16,65,ATR72,0,0.2407,1,6,3,0,0,0,0,0,0,0,0,0.07936659653641723
20,0,5,DEL,BOM,1115,1,7.0,0.39540568050908986,13,47,A320,1,0.5582,1,0,0,1,0,0,0,0,0,0,0,0.38839198817818144
0,4,5,CCU,DEL,1313,0,11.7,0.4078802418811801,11,46,B777,0,0.4132,4,1,4,0,0,0,1,1,0,0,0,0.362758084658413
11,6,10,BOM,BLR,814,0,7.6,0.231303199162399,2,68,A320,0,0.1425,0,2,0,0,0,0,1,0,0,0,0,0.15095611970683964
5,5,12,DEL,BLR,1767,0,10.0,0.4137281137358531,7,42,B777,0,0.3855,1,2,4,0,0,1,0,0,0,0,0,0.22480483980754856
1,2,12,DEL,BLR,1708,0,6.3,0.3742518004956311,15,75,B737,0,0.1997,1,2,1,0,0,1,0,0,0,0,0,0.2109881301734709
15,0,3,BOM,MAA,1060,0,12.9,0.3620204281418995,2,31,B777,0,0.4148,0,5,4,0,0,0,0,1,0,0,0,0.2767071498496648
20,4,5,DEL,BOM,1167,0,1.7,0.3903696082208893,5,66,A320,0,0.3061,1,0,0,1,0,0,1,0,0,0,0,0.20662936287731123
9,6,7,GOI,DEL,1927,1,13.3,0.30793521277702696,20,75,B737,1,0.9232,7,1,1,1,1,0,1,1,0,1,1,0.5777773244719595
14,0,2,MAA,BOM,1012,0,1.3,0.27180277068948583,12,35,ATR72,0,0.2287,5,0,3,0,0,1,0,0,0,0,0,0.17513096974132003
23,5,12,DEL,CCU,1328,0,13.8,0.4679498410905324,10,74,B777,0,0.4372,1,4,4,0,0,1,0,1,0,0,0,0.39378244438168636
5,3,3,HYD,BOM,594,0,5.2,0.28132661796242475,4,27,ATR72,0,0.2625,3,0,3,0,0,0,0,0,1,0,0,0.19846431628684866
10,3,6,BLR,DEL,1769,1,3.8,0.417840461802657,9,28,B777,1,0.6171,2,1,4,0,1,0,0,0,1,0,1,0.4962441616309299
18,2,1,DEL,BLR,1744,1,2.4,0.4078875574396832,13,72,A320,1,0.5632,1,2,0,1,0,1,0,0,0,0,0,0.4727606451038891
19,0,1,BOM,BLR,850,1,10.3,0.23924800775512142,7,71,B777,1,0.6457,0,2,4,1,0,1,0,1,0,0,0,0.5637368027142925
13,2,3,BLR,DEL,1747,2,1.9,0.4063824146274359,9,73,A321,1,0.5626,2,1,2,0,0,0,0,0,0,0,0,0.6422338451196026
19,4,5,BLR,DEL,1692,0,10.9,0.3690858087882263,5,66,B777,0,0.4976,2,1,4,1,0,0,1,1,0,0,0,0.3491800330758792
19,4,10,HYD,BOM,586,0,10.3,0.2489275263170371,16,40,A320,1,0.6196,3,0,0,1,0,0,1,1,0,0,0,0.307124634210963
5,0,12,BOM,BLR,860,2,5.0,0.2558337618494493,10,68,ATR72,0,0.5023,0,2,3,0,0,1,0,0,0,0,0,0.6695418166473072
19,1,9,DEL,AMD,898,0,3.2,0.20114852702702837,12,74,A321,0,0.3805,1,6,2,1,1,0,0,0,0,0,0,0.07040198445945993
20,2,3,BLR,DEL,1710,0,7.1,0.44980364579790744,19,47,A321,0,0.4299,2,1,2,1,0,0,0,0,0,1,0,0.1574312760292676
9,4,9,AMD,DEL,864,2,4.2,0.23700953875008368,10,22,ATR72,1,0.8948,6,1,3,1,1,0,1,0,1,0,2,0.7529533385625293
17,0,12,BOM,BLR,870,0,9.3,0.25055966649968814,18,74,A320,0,0.4502,0,2,0,1,0,1,0,0,0,0,0,0.16769588327489085
17,3,5,BLR,BOM,841,0,2.5,0.33654929660622834,13,68,ATR72,0,0.3346,2,0,3,1,0,0,0,0,0,0,0,0.1177922538121799
10,3,12,DEL,GOI,1894,0,7.5,0.37814926593061193,18,61,B737,0,0.2513,1,7,1,0,0,1,0,0,0,0,0,0.21235224307571415
13,5,8,BLR,HYD,534,0,3.6,0.22443428777832408,21,70,B737,0,0.3398,2,3,1,0,1,0,0,0,0,1,0,0.07855200072241342
11,2,12,BOM,PNQ,85,1,7.2,0.1257114584376234,5,28,B777,0,0.4503,0,8,4,0,0,1,0,0,1,0,0,0.4739990104531682
9,1,2,BOM,DEL,1173,1,8.8,0.3842876476686957,4,35,A321,1,0.6737,0,1,2,1,0,1,0,0,0,0,0,0.46450067668404355
1,4,8,HYD,BLR,493,1,3.3,0.2332706565144423,2,32,A320,1,0.4633,3,2,0,0,1,0,1,0,0,0,1,0.4016447297800548
7,1,5,BOM,DEL,1163,3,10.1,0.39654587742674935,21,34,B777,1,1.0,0,1,4,1,0,0,0,1,0,1,0,1.0387910570993621
11,4,10,MAA,BOM,1054,0,8.6,0.303638684734115,8,32,B777,0,0.2915,5,0,4,0,0,0,1,0,0,0,0,0.17627353965694026
14,1,11,BLR,HYD,536,1,2.4,0.1357058383681827,1,21,A320,0,0.4043,2,3,0,0,0,1,0,0,1,0,0,0.47749704342886395
22,0,4,BOM,HYD,576,0,7.5,0.26741292291126945,2,59,B737,0,0.107,0,3,1,0,0,0,0,0,0,0,0,0.0935945230189443
21,4,7,DEL,GOI,1864,1,8.8,0.3789193136773331,9,69,B737,1,0.5516,1,7,1,0,1,0,1,0,0,0,1,0.4526217597870666
1,5,6,BLR,BOM,859,2,4.6,0.3459625266049142,13,68,B737,1,0.7384,2,0,1,0,1,0,0,0,0,0,2,0.62108688431172
12,4,4,BOM,HYD,622,0,13.1,0.25862059353395084,9,80,A321,0,0.3034,0,3,2,0,0,0,1,1,0,0,0,0.3105172077368828
14,6,5,PNQ,BOM,145,0,11.9,0.09490759931162046,1,64,B777,0,0.338,8,0,4,0,0,0,1,1,0,0,0,0.2532176597590672
16,3,1,GOI,DEL,1889,0,11.1,0.32387922853094714,2,45,B737,0,0.3296,7,1,1,0,0,1,0,1,0,0,0,0.34335772998583153
13,1,3,HYD,BOM,657,1,13.7,0.2996349916212785,17,57,B777,1,0.6199,3,0,4,0,0,0,0,1,0,0,0,0.5048722470674475
17,2,12,BOM,DEL,1179,0,6.3,0.4002243313691413,11,83,A321,0,0.3601,0,1,2,1,0,1,0,0,0,0,0,0.22007851597919947
15,5,12,CCU,DEL,1344,0,5.7,0.4624927240593173,17,46,A321,0,0.335,4,1,2,0,0,1,0,0,0,0,0,0.24187245342076102
4,2,3,BLR,HYD,478,0,8.8,0.1634093454351274,10,40,B737,0,0.2354,2,3,1,0,0,0,0,0,0,0,0,0.057193270902294584
10,2,12,BOM,HYD,615,0,2.6,0.28596291964797804,15,20,B777,0,0.3144,0,3,4,0,0,1,0,0,1,0,0,0.2800870218767923
16,0,5,BLR,HYD,508,1,3.6,0.19727726814184227,8,73,B737,0,0.2789,2,3,1,0,0,0,0,0,0,0,0,0.3190470438496448
4,2,1,AMD,DEL,921,0,2.4,0.24623168099769335,15,68,A320,0,0.1485,6,1,0,0,0,1,0,0,0,0,0,0.16618108834919265
18,1,8,BLR,BOM,812,0,3.2,0.3481762069225106,13,32,ATR72,1,0.5093,2,0,3,1,1,0,0,0,0,0,0,0.12186167242287871
22,4,3,MAA,BOM,1063,0,12.1,0.3249446931972393,2,59,B777,0,0.33,5,0,4,0,0,0,1,1,0,0,0,0.33373064261903373
12,6,12,BOM,MAA,1049,2,1.3,0.3069550976182982,15,69,B777,1,0.6228,0,5,4,0,0,1,1,0,0,0,0,0.7574342841664043
12,0,10,BLR,BOM,808,1,13.9,0.2771163690954037,15,79,B777,1,0.5608,2,0,4,0,0,0,0,1,0,0,0,0.49699072918339127
6,6,9,BOM,HYD,639,2,4.1,0.2677458206814316,20,35,A321,1,0.8271,0,3,2,0,1,0,1,0,0,1,2,0.6637110372385011
